yearMonth,assunto_cnj,count
2014-03-01,Gestão de Negócios,5
2014-03-01,Gratificação de Incentivo,10
2014-03-01,Gratificação Natalina/13º salário,8
2014-03-01,Gratificações da Lei 8.112/1990,2
2014-03-01,Gratificações de Atividade,19
2014-03-01,Gratificações e Adicionais,24
2014-03-01,Grave,7
2014-03-01,Gravíssima,3
2014-03-01,Guarda,55
2014-03-01,Habilitação / Registro Cadastral / Julgamento / Homologação,4
2014-03-01,Hipoteca,1
2014-03-01,Homicídio Privilegiado,7
2014-03-01,Homicídio Qualificado,329
2014-03-01,Homicídio Simples,95
2014-03-01,Honorarios Profissionais,131
2014-03-01,ICMS / Incidência Sobre o Ativo Fixo,3
2014-03-01,ICMS/ Imposto sobre Circulação de Mercadorias,394
2014-03-01,ICMS/Importação,8
2014-03-01,Imissão,24
2014-03-01,Impostos,114
2014-03-01,Improbidade Administrativa,25
2014-03-01,Inadimplemento,115
2014-03-01,Incapacidade Laborativa Parcial,1
2014-03-01,Incêndio,7
2014-03-01,Inclusão de Dependente,2
2014-03-01,Inclusão Indevida em Cadastro de Inadimplentes,358
2014-03-01,Inconstitucionalidade Material,4
2014-03-01,Indenização por Dano Ambiental,1
2014-03-01,Indenização por Dano Material,186
2014-03-01,Indenizaçao por Dano Moral,1
2014-03-01,Indenização por Dano Moral,1085
2014-03-01,Infração Administrativa,13
2014-03-01,Ingresso e Concurso,2
2014-03-01,Injúria,9
2014-03-01,Inquérito / Processo / Recurso Administrativo,1
2014-03-01,Integralidade,295
2014-03-01,Interpretação / Revisão de Contrato,23
2014-03-01,Intervenção do Estado na Propriedade,4
2014-03-01,Intervenção em Estado / Município,1
2014-03-01,Invalidez Permanente,4
2014-03-01,Inventário e Partilha,153
2014-03-01,Investigação de Paternidade,25
2014-03-01,IPTU/ Imposto Predial e Territorial Urbano,374
2014-03-01,IPVA - Imposto Sobre Propriedade de Veículos Automotores,43
2014-03-01,IRPF/Imposto de Renda de Pessoa Física,46
2014-03-01,IRPJ/Imposto de Renda de Pessoa Jurídica,3
2014-03-01,Isonomia,4
2014-03-01,Isonomia/Equivalência Salarial,4
2014-03-01,ISS/ Imposto sobre Serviços,90
2014-03-01,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,8
2014-03-01,ITCD - Imposto de Transmissão Causa Mortis,6
2014-03-01,Jornada de Trabalho,9
2014-03-01,Latrocínio,84
2014-03-01,Lesões Corporais,4
2014-03-01,Letra de Câmbio,1
2014-03-01,Leve,12
2014-03-01,Liberação de Veículo Apreendido,9
2014-03-01,Licença Capacitação (Aperfeiçoamento Profissional),2
2014-03-01,Licença por Acidente em Serviço,1
2014-03-01,Licença Prêmio,10
2014-03-01,Licença-Prêmio,20
2014-03-01,Licenças,11
2014-03-01,Licenças / Afastamentos,5
2014-03-01,Licenciamento de Veículo,9
2014-03-01,Licitações,36
2014-03-01,Limite de Idade,1
2014-03-01,Liquidação,1
2014-03-01,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,2
2014-03-01,Locação de Imóvel,300
2014-03-01,Locação de Móvel,15
2014-03-01,Lotação,2
2014-03-01,Magistério público da educação básica - hora-atividade (Lei 11.738/08),1
2014-03-01,Mandato,58
2014-03-01,Marca,16
2014-03-01,Maus Tratos,6
2014-03-01,Medidas Sócioeducativas,2
2014-03-01,Meio Ambiente,24
2014-03-01,Militar,22
2014-03-01,Moeda Falsa / Assimilados,7
2014-03-01,Movimentos Repetitivos/Tenossinovite/LER/DORT,2
2014-03-01,Multas e demais Sanções,94
2014-03-01,Municipais,19
2014-03-01,Mútuo,227
2014-03-01,Nomeação,37
2014-03-01,Nota de Crédito Comercial,4
2014-03-01,Nota Promissória,105
2014-03-01,Nulidade e Anulação de Testamento,1
2014-03-01,Obrigações,388
2014-03-01,Ordenação da Cidade / Plano Diretor,1
2014-03-01,Organização Político-administrativa / Administração Pública,1
2014-03-01,Overbooking,1
2014-03-01,Pagamento,55
2014-03-01,Pagamento em Consignação,1
2014-03-01,Parcelamento do solo urbano,2
2014-03-01,Parceria Agrícola e/ou pecuária,2
2014-03-01,Parlamentares,1
2014-03-01,Patente,1
2014-03-01,Peculato,10
2014-03-01,Penhor,3
2014-03-01,Pensão,111
2014-03-01,Pensão por Morte (Art. 74/9),27
2014-03-01,Perdas e Danos,5
2014-03-01,Pessoas Jurídicas,5
2014-03-01,Pessoas naturais,6
2014-03-01,PIS,1
2014-03-01,Piso Salarial,196
2014-03-01,Plano de Classificação de Cargos,7
2014-03-01,Planos de Saúde,543
2014-03-01,Posse,244
2014-03-01,Posse de Drogas para Consumo Pessoal,3
2014-03-01,Posse e Exercício,3
2014-03-01,Posse Sexual Mediante Fraude,2
2014-03-01,Prazo de Validade,1
2014-03-01,Prestação de Serviços,339
2014-03-01,Previdência privada,515
2014-03-01,Processo Administrativo Disciplinar / Sindicância,1
2014-03-01,Processo Administrativo Disciplinar ou Sindicância,10
2014-03-01,Processo Disciplinar / Sindicância,1
2014-03-01,Programa de Computador,2
2014-03-01,Programa de Desligamento Voluntário (PDV),1
2014-03-01,Promessa de Compra e Venda,361
2014-03-01,Promessa de Recompensa,1
2014-03-01,Promoção,36
2014-03-01,Promoção / Ascensão,149
2014-03-01,Propriedade,37
2014-03-01,Propriedade Fiduciária,1
2014-03-01,Propriedade Intelectual / Industrial,22
2014-03-01,Protesto Indevido de Título,12
2014-03-01,Prova de Títulos,1
2014-03-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",31
2014-03-01,"Reajustes de Remuneração, Proventos ou Pensão",2062
2014-03-01,Receptação,37
2014-03-01,Receptação Qualificada,6
2014-03-01,Reconhecimento / Dissolução,125
2014-03-01,Recuperação judicial e Falência,63
2014-03-01,"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública",1
2014-03-01,Redução da Capacidade Auditiva,5
2014-03-01,Reforma,1
2014-03-01,Regime de Bens Entre os Cônjuges,2
2014-03-01,Regime Estatutário,4
2014-03-01,Regime Previdenciário,4
2014-03-01,Registro Civil das Pessoas Naturais,1
2014-03-01,Registro de Imóveis,19
2014-03-01,Registro em Cadastro,7
2014-03-01,Registro em Cadastro de Análise de Crédito,2
2014-03-01,Registro em Cadastro de Inadimplentes,9
2014-03-01,Regulamentação de Visitas,23
2014-03-01,Reintegração,4
2014-03-01,Reivindicação,20
2014-03-01,Relações de Parentesco,3
2014-03-01,Remoção,6
2014-03-01,Remuneração,2
2014-03-01,Repetição de indébito,4
2014-03-01,Representação comercial,23
2014-03-01,Rescisão,1
2014-03-01,Rescisão / Resolução,2
2014-03-01,Rescisão do contrato e devolução do dinheiro,49
2014-03-01,Reserva de Dominio,32
2014-03-01,Reserva de Vagas para Deficientes,1
2014-03-01,Resgate de Contribuição,1
2014-03-01,Resistência,6
2014-03-01,Resistência (art. 329),1
2014-03-01,Responsabilidade Civil,1382
2014-03-01,Responsabilidade Civil do Empregador,4
2014-03-01,Responsabilidade Contratual,1
2014-03-01,Responsabilidade da Administração,115
2014-03-01,Responsabilidade do Fornecedor,10
2014-03-01,Restabelecimento,14
2014-03-01,Retificação de Nome,3
2014-03-01,Revisão,56
2014-03-01,Revogação/Anulação de multa ambiental,2
2014-03-01,Roubo,99
2014-03-01,Roubo (art. 157),25
2014-03-01,Roubo Majorado,515
2014-03-01,Salário-Família,1
2014-03-01,Sanções Administrativas,1
2014-03-01,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,1
2014-03-01,Saúde,25
2014-03-01,Seção Cível,2
2014-03-01,Seguro,916
2014-03-01,Serviços,29
2014-03-01,Serviços Hospitalares,10
2014-03-01,Serviços Profissionais,10
2014-03-01,Servidão,7
2014-03-01,Servidão Administrativa,2
2014-03-01,Servidao de Eletroduto,6
2014-03-01,Servidor Público Civil,138
2014-03-01,Servidores Ativos,26
2014-03-01,Servidores Inativos,71
2014-03-01,Sistema Financeiro da Habitação,44
2014-03-01,Sistema Nacional de Trânsito,78
2014-03-01,Sistema Remuneratório e Benefícios,576
2014-03-01,Sociedade,24
2014-03-01,Substituição do Produto,8
2014-03-01,Sucessões,51
2014-03-01,Suspensão,1
2014-03-01,Sustação de Protesto,37
2014-03-01,Tarifas,149
2014-03-01,Taxa de Licenciamento de Estabelecimento,6
2014-03-01,Taxa de Limpeza Pública,1
2014-03-01,Taxas,8
2014-03-01,Telefonia,1081
2014-03-01,Tempo de Serviço,2
2014-03-01,Títulos de Crédito,1
2014-03-01,Tráfico de Drogas e Condutas Afins,518
2014-03-01,Transação,6
2014-03-01,Transferência de cotas,1
2014-03-01,Transporte Aéreo,32
2014-03-01,Transporte de Coisas,26
2014-03-01,Transporte de Pessoas,47
2014-03-01,Transporte Terrestre,5
2014-03-01,Tratamento da Própria Saúde,1
2014-03-01,Tratamento Medico-Hospitalar e/ou Fornecimento,145
2014-03-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,1204
2014-03-01,Troca ou Permuta,6
2014-03-01,Turismo,3
2014-03-01,Tutela e Curatela,11
2014-03-01,União Estável ou Concubinato,7
2014-03-01,Unidade de Conservação da Natureza,2
2014-03-01,Uso de documento falso,5
2014-03-01,Uso ou Tráfico de Drogas,1
2014-03-01,Usucapiao (Bens Moveis),5
2014-03-01,Usucapião da L 6.969/1981,2
2014-03-01,Usucapião Especial (Constitucional),6
2014-03-01,Usucapião Extraordinária,43
2014-03-01,Usucapião Ordinária,16
2014-03-01,Veículos,1
2014-03-01,Violação aos Princípios Administrativos,3
2014-03-01,Violação de direito autoral,20
2014-03-01,Violação do sigilo funcional,1
2014-03-01,NA,2555
2014-04-01,Abandono Intelectual,8
2014-04-01,Abandono Material,4
2014-04-01,Abatimento proporcional do preço,16
2014-04-01,Abono de Permanência,7
2014-04-01,Aborto provocado pela gestante ou com o seu consentimento,1
2014-04-01,Abuso Sexual,3
2014-04-01,Acessão,1
2014-04-01,Acidente Aéreo,2
2014-04-01,Acidente de Trabalho,16
2014-04-01,Acidente De Trabalho,61
2014-04-01,Acidente de Trânsito,205
2014-04-01,Adicional de Horas Extras,18
2014-04-01,Adicional de Insalubridade,37
2014-04-01,Adicional de Periculosidade,2
2014-04-01,Adicional de Serviço Noturno,146
2014-04-01,Adicional por Tempo de Serviço,3
2014-04-01,Adimplemento e Extinção,3
2014-04-01,Adjudicação Compulsória,11
2014-04-01,Administração de Herança,1
2014-04-01,Administração judicial,2
2014-04-01,Admissão / Permanência / Despedida,1
2014-04-01,Adoção de Criança,10
2014-04-01,Adoção Nacional,1
2014-04-01,Adulteração de Sinal Identificador de Veículo Automotor,6
2014-04-01,Agêncie e Distribuição,2
2014-04-01,Agrotóxicos,1
2014-04-01,Águas Públicas,3
2014-04-01,Alienação Fiduciária,3754
2014-04-01,Alienação Judicial,1
2014-04-01,Alimentos,314
2014-04-01,Ameaça,44
2014-04-01,Ameaça (art. 147),6
2014-04-01,Anulação,11
2014-04-01,Anulação de Débito Fiscal,7
2014-04-01,Anulação e Correção de Provas / Questões,6
2014-04-01,Aposentadoria,32
2014-04-01,Aposentadoria Especial (Art. 57/8),1
2014-04-01,Aposentadoria por Invalidez,4
2014-04-01,Aposentadoria por Invalidez Acidentária,9
2014-04-01,Apropriação indébita,13
2014-04-01,Apuração de haveres,6
2014-04-01,Aquisição,28
2014-04-01,Arras ou Sinal,1
2014-04-01,Arrendamento Mercantil,242
2014-04-01,Arrendamento Rural,46
2014-04-01,Assembléia,4
2014-04-01,Assinatura Básica Mensal,5
2014-04-01,Assistência à Saúde,3
2014-04-01,Associação,11
2014-04-01,Associação para a Produção e Tráfico e Condutas Afins,12
2014-04-01,Atentado Violento ao Pudor,51
2014-04-01,Atentado Violento ao Pudor (Art. 214),1
2014-04-01,Atividade Política,1
2014-04-01,Ato / Negócio Jurídico,5
2014-04-01,Ato Infracional,88
2014-04-01,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",3
2014-04-01,Atos Administrativos,34
2014-04-01,Atos Unilaterais,7
2014-04-01,Atraso de vôo,6
2014-04-01,Autofalência,3
2014-04-01,Auxílio-Acidente (Art. 86),108
2014-04-01,Auxílio-Alimentação,429
2014-04-01,Auxílio-Doença Acidentário,300
2014-04-01,Bancários,498
2014-04-01,Bem de Família,14
2014-04-01,Benefícios em Espécie,35
2014-04-01,Benfeitorias,2
2014-04-01,Bens Públicos,4
2014-04-01,Busca e Apreensão de Menores,11
2014-04-01,Cadastro de Análise de Crédito,348
2014-04-01,Calúnia,7
2014-04-01,Cancelamento de Protesto,9
2014-04-01,Cancelamento de vôo,2
2014-04-01,Capacidade,74
2014-04-01,Cartão de Crédito,596
2014-04-01,Casamento,23
2014-04-01,Cédula de Crédito Bancário,34
2014-04-01,Cédula de Crédito Comercial,1
2014-04-01,Cédula de Crédito Rural,35
2014-04-01,Cédula de Produto Rural,6
2014-04-01,Cédula Hipotecária,2
2014-04-01,Cessão de Crédito,4
2014-04-01,Cessão de créditos não-tributários,1
2014-04-01,Cheque,164
2014-04-01,Classificação de créditos,6
2014-04-01,Classificação e/ou Preterição,16
2014-04-01,CNH - Carteira Nacional de Habilitação,40
2014-04-01,Coação no curso do processo,3
2014-04-01,Cobrança indevida de ligações,5
2014-04-01,Cofins,9
2014-04-01,Coisas,333
2014-04-01,Comissão,1
2014-04-01,Comodato,1
2014-04-01,Compensação,2
2014-04-01,Complementação de Benefício/Ferroviário,1
2014-04-01,Compra e Venda,250
2014-04-01,Compromisso,10
2014-04-01,Compulsória,1
2014-04-01,Concessão,44
2014-04-01,Concessão / Permissão / Autorização,2
2014-04-01,Concurso de Credores,3
2014-04-01,Concurso Público / Edital,58
2014-04-01,Condomínio,34
2014-04-01,Condomínio em Edifício,22
2014-04-01,Conselhos Regionais e Afins (Anuidade),2
2014-04-01,Consórcio,75
2014-04-01,Constituição de Renda,1
2014-04-01,Contra a dignidade sexual,1
2014-04-01,Contra a Incolumidade Pública,1
2014-04-01,Contra a vida,2
2014-04-01,Contra o Patrimônio,1
2014-04-01,Contrato Temporário de Mão de Obra L 8.745/1993,7
2014-04-01,Contratos Administrativos,70
2014-04-01,Contratos Bancários,1825
2014-04-01,Contratos de Consumo,382
2014-04-01,Contratos de Participacao Financeira,1376
2014-04-01,Contravenções Penais,48
2014-04-01,Contribuição Sindical,9
2014-04-01,Contribuições,13
2014-04-01,Contribuições de Melhoria,12
2014-04-01,Contribuições Previdenciárias,121
2014-04-01,Contribuições Sociais,3
2014-04-01,Controle de Constitucionalidade,11
2014-04-01,Convolação de recuperação judicial em falência,2
2014-04-01,Corretagem,17
2014-04-01,Corrupção ativa,2
2014-04-01,Corrupção passiva,1
2014-04-01,Creditamento,3
2014-04-01,Crime contra o Pátrio-Poder e Tutela,3
2014-04-01,Crimes Contra a Administração da Justiça,2
2014-04-01,Crimes contra a Dignidade Sexual,1
2014-04-01,Crimes contra a Fauna,2
2014-04-01,Crimes contra a Flora,3
2014-04-01,Crimes contra a liberdade pessoal,1
2014-04-01,Crimes contra a vida,2
2014-04-01,Crimes contra as Relações de Consumo,2
2014-04-01,Crimes da Lei de licitações,6
2014-04-01,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",1
2014-04-01,Crimes de Responsabilidade,3
2014-04-01,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,22
2014-04-01,Crimes de Trânsito,63
2014-04-01,Crimes do Sistema Nacional de Armas,93
2014-04-01,Crimes do Sistema Nacional de Armas - L 9437,1
2014-04-01,Crimes Previstos na Legislação Extravagante,2
2014-04-01,Crimes Previstos no Estatuto da criança e do adolescente,7
2014-04-01,Curso de Formação,1
2014-04-01,Da Poluição,7
2014-04-01,Dano,2
2014-04-01,Dano Ambiental,3
2014-04-01,Dano ao Erário,1
2014-04-01,Dano Qualificado,7
2014-04-01,De Tráfico Ilícito e Uso Indevido de Drogas,22
2014-04-01,Decorrente de Violência Doméstica,47
2014-04-01,Demissão ou Exoneração,3
2014-04-01,Denunciação caluniosa,1
2014-04-01,Depósito,1
2014-04-01,Depósito Judicial,1
2014-04-01,Desacato,8
2014-04-01,Desapropriação,8
2014-04-01,Desapropriação Indireta,4
2014-04-01,Desapropriação por Utilidade Pública / DL 3.365/1941,3
2014-04-01,Desconto em folha de pagamento,2
2014-04-01,Descontos Indevidos,19
2014-04-01,Desenho Industrial,6
2014-04-01,Desobediência,2
2014-04-01,Desobediência a decisão judicial sobre perda ou suspensão de direitos,6
2014-04-01,Despejo para Uso de Ascendentes e Descendentes,1
2014-04-01,Despejo para Uso Próprio,8
2014-04-01,Despejo por Denúncia Vazia,3
2014-04-01,Despesas Condominiais,61
2014-04-01,Diárias e Outras Indenizações,5
2014-04-01,Difamação,3
2014-04-01,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,41
2014-04-01,Direito Autoral,11
2014-04-01,DIREITO CIVIL,10
2014-04-01,DIREITO DA CRIANÇA E DO ADOLESCENTE,144
2014-04-01,Direito de Imagem,8
2014-04-01,Direito de Preferência,3
2014-04-01,Direito de Vizinhança,49
2014-04-01,DIREITO DO CONSUMIDOR,21
2014-04-01,DIREITO PENAL,36
2014-04-01,Direitos / Deveres do Condômino,1
2014-04-01,Direitos da Personalidade,1
2014-04-01,Dirigente Sindical,1
2014-04-01,Dissolução,187
2014-04-01,Dívida Ativa não-tributária,26
2014-04-01,Divisão e Demarcação,20
2014-04-01,Do Sistema Nacional de Armas,1
2014-04-01,Doação,5
2014-04-01,Domínio Público,1
2014-04-01,Duplicata,100
2014-04-01,Duplicata Simulada,2
2014-04-01,Edital,8
2014-04-01,Eleição,3
2014-04-01,Empregado Público / Temporário,46
2014-04-01,Empreitada,10
2014-04-01,Empréstimo consignado,74
2014-04-01,Empréstimos Compulsórios,2
2014-04-01,Energia Elétrica,4
2014-04-01,Enquadramento,1
2014-04-01,Enriquecimento sem Causa,2
2014-04-01,Ensino Fundamental e Médio,97
2014-04-01,Ensino Superior,146
2014-04-01,Entrada e Permanência de Menores,3
2014-04-01,Erro Médico,28
2014-04-01,Esbulho / Turbação / Ameaça,81
2014-04-01,Espécies de Contratos,147
2014-04-01,Espécies de Títulos de Crédito,105
2014-04-01,Estabelecimentos de Ensino,55
2014-04-01,Estabilidade,2
2014-04-01,Estaduais,11
2014-04-01,Estelionato,33
2014-04-01,Estupro,79
2014-04-01,Estupro (Art. 213),8
2014-04-01,Estupro de vulnerável,66
2014-04-01,Exame de Saúde e/ou Aptidão Física,3
2014-04-01,Exame Psicotécnico / Psiquiátrico,2
2014-04-01,Exclusão - ICMS,1
2014-04-01,Execução Contratual,1
2014-04-01,Exibicao de Documentos,135
2014-04-01,Exoneração,63
2014-04-01,Expedição de Certidão Positiva de Débito com Efeito de Negativa,2
2014-04-01,Expurgos Inflacionários / Planos Econômicos,172
2014-04-01,Extorsão,18
2014-04-01,Extorsão mediante seqüestro,2
2014-04-01,Extravio de bagagem,3
2014-04-01,Falsidade ideológica,1
2014-04-01,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,1
2014-04-01,Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios,1
2014-04-01,Falsificação de documento público,3
2014-04-01,Falsificação do selo ou sinal público,1
2014-04-01,Falso testemunho ou falsa perícia,1
2014-04-01,Família,40
2014-04-01,Fatos Jurídicos,1
2014-04-01,Fauna,2
2014-04-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,2
2014-04-01,Federais,3
2014-04-01,Férias,25
2014-04-01,Fiança,4
2014-04-01,Financiamento de Produto,17
2014-04-01,Fiscalização,10
2014-04-01,Fixação,34
2014-04-01,Fornecimento de Água,57
2014-04-01,Fornecimento de Energia Elétrica,314
2014-04-01,Franquia,7
2014-04-01,Fraude à execução,1
2014-04-01,Funcionamento de Estabelecimentos Empresariais,1
2014-04-01,Fundação de Direito Privado,2
2014-04-01,Furto,103
2014-04-01,Furto (art. 155),4
2014-04-01,Furto Privilegiado,2
2014-04-01,Furto Qualificado,199
2014-04-01,"Furto Qualificado (Art. 155, § 4o.)",3
2014-04-01,Garantias Constitucionais,12
2014-04-01,Gestão de Negócios,4
2014-04-01,Gratificação de Incentivo,1
2014-04-01,Gratificação Natalina/13º salário,11
2014-04-01,Gratificações de Atividade,19
2014-04-01,Gratificações e Adicionais,40
2014-04-01,Grave,4
