yearMonth,subject,count
2011-01-01,Adicional por Tempo de Servi\xc3\xa7o,4
2011-01-01,Adimplemento e Extin\xc3\xa7\xc3\xa3o,1
2011-01-01,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,3
2011-01-01,Administra\xc3\xa7\xc3\xa3o,1
2011-01-01,Administra\xc3\xa7\xc3\xa3o judicial,1
2011-01-01,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,3
2011-01-01,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,13
2011-01-01,Agentes Pol\xc3\xadticos,1
2011-01-01,Agrot\xc3\xb3xicos,1
2011-01-01,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,2003
2011-01-01,Alimentos,187
2011-01-01,Amea\xc3\xa7a,23
2011-01-01,Anula\xc3\xa7\xc3\xa3o,1
2011-01-01,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,4
2011-01-01,Aposentadoria,10
2011-01-01,Aposentadoria por Invalidez,2
2011-01-01,Aposentadoria por Invalidez Acident\xc3\xa1ria,1
2011-01-01,Aposentadoria por Tempo de Servi\xc3\xa7o,1
2011-01-01,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,7
2011-01-01,Apura\xc3\xa7\xc3\xa3o de haveres,2
2011-01-01,Aquisi\xc3\xa7\xc3\xa3o,2
2011-01-01,Arrendamento Mercantil,309
2011-01-01,Arrendamento Rural,6
2011-01-01,Associa\xc3\xa7\xc3\xa3o,3
2011-01-01,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,10
2011-01-01,Atentado Violento ao Pudor,52
2011-01-01,Ato Infracional,71
2011-01-01,Atos Administrativos,6
2011-01-01,Aux\xc3\xadlio,549
2011-01-01,Banc\xc3\xa1rios,474
2011-01-01,Bem de Fam\xc3\xadlia,10
2011-01-01,Benef\xc3\xadcios em Esp\xc3\xa9cie,8
2011-01-01,Bens P\xc3\xbablicos,2
2011-01-01,Busca e Apreens\xc3\xa3o de Menores,3
2011-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,3
2011-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Comercial,2
2011-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,1
2011-01-01,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,7
2011-01-01,C\xc3\xa9dula de Produto Rural,4
2011-01-01,C\xc3\xa9dula Hipotec\xc3\xa1ria,1
2011-01-01,Cal\xc3\xbania,2
2011-01-01,Capacidade,16
2011-01-01,Cart\xc3\xa3o de Cr\xc3\xa9dito,344
2011-01-01,Casa de Prostitui\xc3\xa7\xc3\xa3o,1
2011-01-01,Casamento,5
2011-01-01,Cheque,84
2011-01-01,Classifica\xc3\xa7\xc3\xa3o de cr\xc3\xa9ditos,1
2011-01-01,Classifica\xc3\xa7\xc3\xa3o e,11
2011-01-01,CNH,8
2011-01-01,Coa\xc3\xa7\xc3\xa3o no curso do processo,2
2011-01-01,Cofins,467
2011-01-01,Coisas,5
2011-01-01,Comodato,2
2011-01-01,Compra e Venda,36
2011-01-01,Compromisso,3
2011-01-01,Concess\xc3\xa3o,5
2011-01-01,Concurso de Credores,1
2011-01-01,Concurso P\xc3\xbablico,38
2011-01-01,Concuss\xc3\xa3o,4
2011-01-01,Condom\xc3\xadnio,4
2011-01-01,Condom\xc3\xadnio em Edif\xc3\xadcio,11
2011-01-01,Cons\xc3\xb3rcio,20
2011-01-01,Constrangimento ilegal,1
2011-01-01,Contra a Fam\xc3\xadlia,1
2011-01-01,Contra a vida,10
2011-01-01,Contra o Patrim\xc3\xb4nio,3
2011-01-01,Contratos Administrativos,6
2011-01-01,Contratos Banc\xc3\xa1rios,1038
2011-01-01,Contratos de Consumo,56
2011-01-01,Contratos de Participacao Financeira,1126
2011-01-01,Contraven\xc3\xa7\xc3\xb5es Penais,21
2011-01-01,Contribui\xc3\xa7\xc3\xa3o de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,1
2011-01-01,Contribui\xc3\xa7\xc3\xa3o Sindical,3
2011-01-01,Contribui\xc3\xa7\xc3\xb5es,4
2011-01-01,Contribui\xc3\xa7\xc3\xb5es de Melhoria,5
2011-01-01,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,216
2011-01-01,Contribui\xc3\xa7\xc3\xb5es Sociais,44
2011-01-01,Corretagem,2
2011-01-01,Corrup\xc3\xa7\xc3\xa3o ativa,3
2011-01-01,Corrup\xc3\xa7\xc3\xa3o de Menores,1
2011-01-01,Corrup\xc3\xa7\xc3\xa3o passiva,7
2011-01-01,Cr\xc3\xa9dito Rural,1
2011-01-01,Crime contra o P\xc3\xa1trio,5
2011-01-01,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,12
2011-01-01,Crimes contra o Patrim\xc3\xb4nio,1
2011-01-01,Crimes contra os Costumes,1
2011-01-01,Crimes de Responsabilidade,3
2011-01-01,Crimes de Tortura,2
2011-01-01,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,21
2011-01-01,Crimes de Tr\xc3\xa2nsito,39
2011-01-01,Crimes do Sistema Nacional de Armas,93
2011-01-01,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,9
2011-01-01,Crimes Previstos no Estatuto do Idoso,1
2011-01-01,Curso de Forma\xc3\xa7\xc3\xa3o,2
2011-01-01,D\xc3\xadvida Ativa n\xc3\xa3o,1
2011-01-01,Da Polui\xc3\xa7\xc3\xa3o,3
2011-01-01,Dano,2
2011-01-01,Dano ao Er\xc3\xa1rio,1
2011-01-01,Dano Qualificado,3
2011-01-01,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,2
2011-01-01,Deb\xc3\xaantures,1
2011-01-01,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,34
2011-01-01,Demiss\xc3\xa3o ou Exonera\xc3\xa7\xc3\xa3o,1
2011-01-01,Denuncia\xc3\xa7\xc3\xa3o caluniosa,9
2011-01-01,Desacato,8
2011-01-01,Desapropria\xc3\xa7\xc3\xa3o,6
2011-01-01,Desapropria\xc3\xa7\xc3\xa3o Indireta,3
2011-01-01,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,8
2011-01-01,Desconto em folha de pagamento,6
2011-01-01,Descontos Indevidos,42
2011-01-01,Desobedi\xc3\xaancia,4
2011-01-01,Desobedi\xc3\xaancia a decis\xc3\xa3o judicial sobre perda ou suspens\xc3\xa3o de direitos,6
2011-01-01,Despejo para Uso Pr\xc3\xb3prio,2
2011-01-01,Despejo por Den\xc3\xbancia Vazia,5
2011-01-01,Despesas Condominiais,20
2011-01-01,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,9
2011-01-01,Direito Autoral,3
2011-01-01,DIREITO CIVIL,7
2011-01-01,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,39
2011-01-01,Direito de Imagem,1
2011-01-01,Direito de Vizinhan\xc3\xa7a,8
2011-01-01,DIREITO DO CONSUMIDOR,8
2011-01-01,DIREITO PENAL,5
2011-01-01,Direitos,1
2011-01-01,Direitos da Personalidade,2
2011-01-01,Dirigente Sindical,1
2011-01-01,Dissolu\xc3\xa7\xc3\xa3o,122
2011-01-01,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,5
2011-01-01,Doa\xc3\xa7\xc3\xa3o,2
2011-01-01,Dom\xc3\xadnio P\xc3\xbablico,1
2011-01-01,Duplicata,41
2011-01-01,Elei\xc3\xa7\xc3\xa3o,1
2011-01-01,Empr\xc3\xa9stimos Compuls\xc3\xb3rios,5
2011-01-01,Empregado P\xc3\xbablico,27
2011-01-01,Energia El\xc3\xa9trica,2
2011-01-01,Enquadramento,1
2011-01-01,Enriquecimento il\xc3\xadcito,1
2011-01-01,Enriquecimento sem Causa,1
2011-01-01,Ensino Fundamental e M\xc3\xa9dio,2
2011-01-01,Ensino Superior,19
2011-01-01,Equil\xc3\xadbrio Financeiro,1
2011-01-01,Erro M\xc3\xa9dico,4
2011-01-01,Esbulho,12
2011-01-01,Esp\xc3\xa9cies de Contratos,33
2011-01-01,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,24
2011-01-01,Estabelecimentos de Ensino,1
2011-01-01,Estaduais,1
2011-01-01,Estelionato,36
2011-01-01,Estelionato Majorado,1
2011-01-01,Estupro,65
2011-01-01,ESTUPRO DE VULNERAVEL,23
2011-01-01,Exame de Sa\xc3\xbade e,2
2011-01-01,Exame Psicot\xc3\xa9cnico,1
2011-01-01,Exibicao de Documentos,79
2011-01-01,Exonera\xc3\xa7\xc3\xa3o,21
2011-01-01,Expurgos Inflacion\xc3\xa1rios,302
2011-01-01,Extors\xc3\xa3o,12
2011-01-01,Extors\xc3\xa3o mediante seq\xc3\xbcestro,2
2011-01-01,F\xc3\xa9rias,30
2011-01-01,Falsidade ideol\xc3\xb3gica,2
2011-01-01,Falsifica\xc3\xa7\xc3\xa3o,2
2011-01-01,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,10
2011-01-01,Falsifica\xc3\xa7\xc3\xa3o de documento particular,1
2011-01-01,Falso testemunho ou falsa per\xc3\xadcia,4
2011-01-01,Fam\xc3\xadlia,50
2011-01-01,Favorecimento da Prostitui\xc3\xa7\xc3\xa3o,2
2011-01-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,1
2011-01-01,Fiscaliza\xc3\xa7\xc3\xa3o,3
2011-01-01,Fixa\xc3\xa7\xc3\xa3o,3
2011-01-01,Flora,1
2011-01-01,Fornecimento de \xc3\x81gua,21
2011-01-01,Fornecimento de Energia El\xc3\xa9trica,255
2011-01-01,Fraude no Pagamento por Meio de Cheque,2
2011-01-01,Funcionamento de Estabelecimentos Empresariais,1
2011-01-01,Furto,125
2011-01-01,Furto de coisa comum,1
2011-01-01,Furto Privilegiado,4
2011-01-01,Furto Qualificado,208
2011-01-01,Garantias Constitucionais,3
2011-01-01,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,2
2011-01-01,Gratifica\xc3\xa7\xc3\xb5es de Atividade,10
2011-01-01,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,19
2011-01-01,Grav\xc3\xadssima,3
2011-01-01,Grave,5
2011-01-01,Guarda,24
2011-01-01,Habilita\xc3\xa7\xc3\xa3o,1
2011-01-01,Homic\xc3\xaddio Privilegiado,2
2011-01-01,Homic\xc3\xaddio Qualificado,180
2011-01-01,Homic\xc3\xaddio Simples,50
2011-01-01,Honorarios Profissionais,51
2011-01-01,ICMS,240
2011-01-01,Imiss\xc3\xa3o,7
2011-01-01,Impostos,44
2011-01-01,Improbidade Administrativa,10
2011-01-01,Inadimplemento,3
2011-01-01,Inc\xc3\xaandio,5
2011-01-01,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,178
2011-01-01,Inconstitucionalidade Material,1
2011-01-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,35
2011-01-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,440
2011-01-01,Indeniza\xc3\xa7ao por Dano Moral,1
2011-01-01,Infra\xc3\xa7\xc3\xa3o Administrativa,2
2011-01-01,Ingresso e Exclus\xc3\xa3o dos S\xc3\xb3cios na Sociedade,1
2011-01-01,Inj\xc3\xbaria,1
2011-01-01,Inqu\xc3\xa9rito,2
2011-01-01,Integralidade,68
2011-01-01,Interpreta\xc3\xa7\xc3\xa3o,2
2011-01-01,Interven\xc3\xa7\xc3\xa3o em Estado,1
2011-01-01,Invalidez Permanente,1
2011-01-01,Invent\xc3\xa1rio e Partilha,133
2011-01-01,Investiga\xc3\xa7\xc3\xa3o de Paternidade,29
2011-01-01,IPTU,205
2011-01-01,IPVA,22
2011-01-01,IRPF,15
2011-01-01,Isonomia,17
2011-01-01,ISS,48
2011-01-01,ITBI,3
2011-01-01,ITCD,6
2011-01-01,Latroc\xc3\xadnio,49
2011-01-01,Leve,5
2011-01-01,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,19
2011-01-01,Licen\xc3\xa7a Capacita\xc3\xa7\xc3\xa3o,1
2011-01-01,Licen\xc3\xa7a Pr\xc3\xaamio,3
2011-01-01,Licen\xc3\xa7as,3
2011-01-01,Licenciamento,1
2011-01-01,Licenciamento de Ve\xc3\xadculo,10
2011-01-01,Licita\xc3\xa7\xc3\xb5es,17
2011-01-01,Liquida\xc3\xa7\xc3\xa3o,1
2011-01-01,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,167
2011-01-01,Loca\xc3\xa7\xc3\xa3o de M\xc3\xb3vel,1
2011-01-01,Lota\xc3\xa7\xc3\xa3o,7
2011-01-01,M\xc3\xbatuo,238
2011-01-01,Mandato,9
2011-01-01,Marca,5
2011-01-01,Maus Tratos,1
2011-01-01,Meio Ambiente,16
2011-01-01,Militar,13
2011-01-01,Moeda Falsa,1
2011-01-01,Multa,1
2011-01-01,Multas e demais San\xc3\xa7\xc3\xb5es,80
2011-01-01,Municipais,8
2011-01-01,Nomea\xc3\xa7\xc3\xa3o,16
2011-01-01,Nota de Cr\xc3\xa9dito Comercial,2
2011-01-01,Nota de Cr\xc3\xa9dito Rural,1
2011-01-01,Nota Promiss\xc3\xb3ria,37
2011-01-01,Nulidade,1
2011-01-01,Nulidade e Anula\xc3\xa7\xc3\xa3o de Partilha e Adjudica\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,1
2011-01-01,NULL,2975
2011-01-01,Obriga\xc3\xa7\xc3\xb5es,92
2011-01-01,Ordena\xc3\xa7\xc3\xa3o da Cidade,1
2011-01-01,Organiza\xc3\xa7\xc3\xa3o Pol\xc3\xadtico,1
2011-01-01,Outras fraudes,1
2011-01-01,Pagamento,32
2011-01-01,Pagamento em Consigna\xc3\xa7\xc3\xa3o,1
2011-01-01,Parceria Agr\xc3\xadcola e,2
2011-01-01,Parlamentares,1
2011-01-01,Patente,3
2011-01-01,Peculato,1
2011-01-01,Penhor,3
2011-01-01,Pens\xc3\xa3o,35
2011-01-01,Pens\xc3\xa3o por Morte,3
2011-01-01,Pessoas naturais,3
2011-01-01,PIS,135
2011-01-01,Planos de Sa\xc3\xbade,159
2011-01-01,Posse,67
2011-01-01,Posse de Drogas para Consumo Pessoal,2
2011-01-01,Posse Sexual Mediante Fraude,1
2011-01-01,Prazo de Validade,1
2011-01-01,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,48
2011-01-01,Previd\xc3\xaancia privada,279
2011-01-01,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,5
2011-01-01,Promessa de Compra e Venda,80
2011-01-01,Promo\xc3\xa7\xc3\xa3o,131
2011-01-01,Propriedade,4
2011-01-01,Propriedade Intelectual,2
2011-01-01,Protesto Indevido de T\xc3\xadtulo,2
2011-01-01,Quadrilha ou Bando,2
2011-01-01,Reajuste de Remunera\xc3\xa7\xc3\xa3o,11
2011-01-01,Reajustes de Remunera\xc3\xa7\xc3\xa3o,717
2011-01-01,Recepta\xc3\xa7\xc3\xa3o,63
2011-01-01,Recepta\xc3\xa7\xc3\xa3o Qualificada,7
2011-01-01,Reconhecimento,45
2011-01-01,Recupera\xc3\xa7\xc3\xa3o judicial e Fal\xc3\xaancia,37
2011-01-01,Recusa,1
2011-01-01,Redu\xc3\xa7\xc3\xa3o da Capacidade Auditiva,1
2011-01-01,Regime de Bens Entre os C\xc3\xb4njuges,2
2011-01-01,Regime Estatut\xc3\xa1rio,1
2011-01-01,Regime Previdenci\xc3\xa1rio,2
2011-01-01,Registro Civil das Pessoas Naturais,3
2011-01-01,Registro das Pessoas Juridicas d de Titulos E,1
2011-01-01,Registro de Im\xc3\xb3veis,2
2011-01-01,Registro de nascimento ap\xc3\xb3s prazo legal,1
2011-01-01,REGISTROS P\xc3\x9aBLICOS,2
2011-01-01,Regulamenta\xc3\xa7\xc3\xa3o de Visitas,9
2011-01-01,Reintegra\xc3\xa7\xc3\xa3o,3
2011-01-01,Reivindica\xc3\xa7\xc3\xa3o,2
2011-01-01,Rela\xc3\xa7\xc3\xb5es de Parentesco,10
2011-01-01,Remo\xc3\xa7\xc3\xa3o,2
2011-01-01,Representa\xc3\xa7\xc3\xa3o comercial,17
2011-01-01,Reserva de Dominio,9
2011-01-01,Reserva Remunerada,1
2011-01-01,Resgate de Contribui\xc3\xa7\xc3\xa3o,2
2011-01-01,Resist\xc3\xaancia,2
2011-01-01,Responsabilidade Civil,76
2011-01-01,Responsabilidade Civil do Empregador,5
2011-01-01,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,5
2011-01-01,Restabelecimento,7
2011-01-01,Retifica\xc3\xa7\xc3\xa3o de Data de Nascimento,1
2011-01-01,Retifica\xc3\xa7\xc3\xa3o de Nome,1
2011-01-01,Revis\xc3\xa3o,49
2011-01-01,Revoga\xc3\xa7\xc3\xa3o,1
2011-01-01,Roubo,50
2011-01-01,Roubo Majorado,421
2011-01-01,Rural,1
2011-01-01,Sa\xc3\xbade,7
2011-01-01,Sal\xc3\xa1rio,1
2011-01-01,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,1
2011-01-01,Seguida de Morte,1
2011-01-01,Seguro,427
2011-01-01,Servi\xc3\xa7os,4
2011-01-01,Servi\xc3\xa7os Auxiliares da Navega\xc3\xa7\xc3\xa3o,1
2011-01-01,Servi\xc3\xa7os Profissionais,1
2011-01-01,Servid\xc3\xa3o,1
2011-01-01,Servidao de Eletroduto,1
2011-01-01,Servidor P\xc3\xbablico Civil,37
2011-01-01,Servidores Ativos,20
2011-01-01,Servidores Inativos,133
2011-01-01,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,13
2011-01-01,Sistema Nacional de Tr\xc3\xa2nsito,22
2011-01-01,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,115
2011-01-01,Sociedade,6
2011-01-01,Sucess\xc3\xb5es,37
2011-01-01,Susta\xc3\xa7\xc3\xa3o de Protesto,3
2011-01-01,T\xc3\xadtulos de Cr\xc3\xa9dito,4
2011-01-01,Taxa de Coleta de Lixo,2
2011-01-01,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,2
2011-01-01,Taxa Judici\xc3\xa1ria,1
2011-01-01,Taxas,5
2011-01-01,Telefonia,152
2011-01-01,Tempo de Servi\xc3\xa7o,2
2011-01-01,Tr\xc3\xa1fico de Drogas e Condutas Afins,337
2011-01-01,Tr\xc3\xa1fico de influ\xc3\xaancia,1
2011-01-01,Transa\xc3\xa7\xc3\xa3o,11
2011-01-01,Transporte A\xc3\xa9reo,3
2011-01-01,Transporte de Coisas,3
2011-01-01,Transporte de Pessoas,12
2011-01-01,Transporte Terrestre,1
2011-01-01,Tratamento M\xc3\xa9dico,602
2011-01-01,Tratamento Medico,159
2011-01-01,Troca ou Permuta,1
2011-01-01,Tutela e Curatela,4
2011-01-01,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,13
2011-01-01,Uso de documento falso,26
2011-01-01,Usucapi\xc3\xa3o da L 6,1
2011-01-01,Usucapi\xc3\xa3o Especial,1
2011-01-01,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,19
2011-01-01,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,1
2011-01-01,Viola\xc3\xa7\xc3\xa3o a Sepultura,1
2011-01-01,Viola\xc3\xa7\xc3\xa3o aos Princ\xc3\xadpios Administrativos,1
2011-01-01,Viola\xc3\xa7\xc3\xa3o de direito autoral,27
2011-01-01,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,1
2011-01-01,Volunt\xc3\xa1ria,1
2011-02-01,\xc3\x81guas P\xc3\xbablicas,6
2011-02-01,1,4
2011-02-01,Abandono Intelectual,1
2011-02-01,Abandono Material,1
2011-02-01,Abono de Perman\xc3\xaancia em Servi\xc3\xa7o,1
2011-02-01,Abono Pecuni\xc3\xa1rio,1
2011-02-01,Aborto provocado por terceiro,2
2011-02-01,Acidente de Tr\xc3\xa2nsito,86
2011-02-01,Acidente de Trabalho,20
2011-02-01,Acidente De Trabalho,3
2011-02-01,Adicional de Horas Extras,6
2011-02-01,Adicional de Insalubridade,22
2011-02-01,Adicional de Periculosidade,1
2011-02-01,Adicional de Servi\xc3\xa7o Noturno,1
2011-02-01,Adicional por Tempo de Servi\xc3\xa7o,2
2011-02-01,Adimplemento e Extin\xc3\xa7\xc3\xa3o,1
2011-02-01,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,2
2011-02-01,Administra\xc3\xa7\xc3\xa3o,2
2011-02-01,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,4
2011-02-01,Admiss\xc3\xa3o,1
2011-02-01,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,21
2011-02-01,Agentes Pol\xc3\xadticos,2
2011-02-01,Agrot\xc3\xb3xicos,2
2011-02-01,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,3445
2011-02-01,Alimentos,165
2011-02-01,Altera\xc3\xa7\xc3\xa3o de capital,2
2011-02-01,Amea\xc3\xa7a,27
2011-02-01,Anula\xc3\xa7\xc3\xa3o,6
2011-02-01,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,1
2011-02-01,Aposentadoria,7
2011-02-01,Aposentadoria por Invalidez,4
2011-02-01,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,13
2011-02-01,Apura\xc3\xa7\xc3\xa3o de haveres,1
2011-02-01,Aquisi\xc3\xa7\xc3\xa3o,3
2011-02-01,Arrendamento Mercantil,525
2011-02-01,Arrendamento Rural,38
2011-02-01,Associa\xc3\xa7\xc3\xa3o,2
2011-02-01,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,12
2011-02-01,Assun\xc3\xa7\xc3\xa3o de Obriga\xc3\xa7\xc3\xa3o no \xc3\x9altimo Ano do Mandado ou Legislatura,1
2011-02-01,Atentado Violento ao Pudor,34
2011-02-01,Ato Infracional,54
2011-02-01,Atos Administrativos,15
2011-02-01,Autofal\xc3\xaancia,1
2011-02-01,Aux\xc3\xadlio,1957
2011-02-01,Averba\xc3\xa7\xc3\xa3o,1
2011-02-01,Banc\xc3\xa1rios,757
2011-02-01,Bem de Fam\xc3\xadlia,3
2011-02-01,Benef\xc3\xadcios em Esp\xc3\xa9cie,10
2011-02-01,Busca e Apreens\xc3\xa3o de Menores,3
2011-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,1
2011-02-01,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,25
2011-02-01,C\xc3\xa9dula de Produto Rural,7
2011-02-01,C\xc3\xa9dula Hipotec\xc3\xa1ria,1
2011-02-01,Cal\xc3\xbania,3
2011-02-01,Cancelamento de Protesto,1
2011-02-01,Capacidade,19
2011-02-01,Cart\xc3\xa3o de Cr\xc3\xa9dito,339
2011-02-01,Casamento,6
2011-02-01,Cess\xc3\xa3o de cr\xc3\xa9ditos n\xc3\xa3o,1
2011-02-01,Cheque,116
2011-02-01,Classifica\xc3\xa7\xc3\xa3o e,17
2011-02-01,CNH,12
2011-02-01,Coa\xc3\xa7\xc3\xa3o no curso do processo,4
2011-02-01,Cofins,432
2011-02-01,Coisas,5
2011-02-01,Comiss\xc3\xa3o,1
2011-02-01,Comodato,3
2011-02-01,Compra e Venda,51
2011-02-01,Compromisso,4
2011-02-01,Concess\xc3\xa3o,17
2011-02-01,Concurso P\xc3\xbablico,43
2011-02-01,Concuss\xc3\xa3o,2
2011-02-01,Condom\xc3\xadnio,14
2011-02-01,Condom\xc3\xadnio em Edif\xc3\xadcio,27
2011-02-01,Cons\xc3\xb3rcio,40
2011-02-01,Constitui\xc3\xa7\xc3\xa3o de Renda,1
2011-02-01,Contra a vida,4
2011-02-01,Contra o Patrim\xc3\xb4nio,2
2011-02-01,Contrato Tempor\xc3\xa1rio de M\xc3\xa3o de Obra L 8,1
2011-02-01,Contratos Administrativos,18
2011-02-01,Contratos Banc\xc3\xa1rios,1326
2011-02-01,Contratos de Consumo,59
2011-02-01,Contratos de Participacao Financeira,1390
2011-02-01,Contraven\xc3\xa7\xc3\xb5es Penais,15
2011-02-01,Contribui\xc3\xa7\xc3\xa3o de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,1
2011-02-01,Contribui\xc3\xa7\xc3\xa3o Sindical,1
2011-02-01,Contribui\xc3\xa7\xc3\xb5es,5
2011-02-01,Contribui\xc3\xa7\xc3\xb5es de Melhoria,8
2011-02-01,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,395
2011-02-01,Contribui\xc3\xa7\xc3\xb5es Sociais,56
2011-02-01,Controle de Constitucionalidade,2
2011-02-01,Conv\xc3\xaanio,1
2011-02-01,Corretagem,15
2011-02-01,Corrup\xc3\xa7\xc3\xa3o ativa,3
2011-02-01,Crimes contra a Fauna,4
2011-02-01,Crimes contra a Flora,2
2011-02-01,Crimes contra a liberdade pessoal,1
2011-02-01,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,8
2011-02-01,Crimes de Imprensa,1
2011-02-01,Crimes de Responsabilidade,2
2011-02-01,Crimes de Tortura,3
2011-02-01,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,50
2011-02-01,Crimes de Tr\xc3\xa2nsito,53
2011-02-01,Crimes do Sistema Nacional de Armas,137
2011-02-01,Crimes Falimentares,1
2011-02-01,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,7
2011-02-01,Crimes Previstos no Estatuto do Idoso,1
2011-02-01,Curso de Forma\xc3\xa7\xc3\xa3o,7
2011-02-01,D\xc3\xadvida Ativa n\xc3\xa3o,9
2011-02-01,Da Polui\xc3\xa7\xc3\xa3o,9
2011-02-01,Dano,1
2011-02-01,Dano Ambiental,1
2011-02-01,Dano ao Er\xc3\xa1rio,1
2011-02-01,Dano Qualificado,1
2011-02-01,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,3
2011-02-01,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,44
2011-02-01,Demiss\xc3\xa3o ou Exonera\xc3\xa7\xc3\xa3o,1
2011-02-01,Denuncia\xc3\xa7\xc3\xa3o caluniosa,9
2011-02-01,Dep\xc3\xb3sito,2
2011-02-01,Desacato,4
2011-02-01,Desapropria\xc3\xa7\xc3\xa3o,5
2011-02-01,Desapropria\xc3\xa7\xc3\xa3o Indireta,2
2011-02-01,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,7
2011-02-01,Desconsidera\xc3\xa7\xc3\xa3o da Personalidade Jur\xc3\xaddica,1
2011-02-01,Desconto em folha de pagamento,11
2011-02-01,Descontos Indevidos,30
2011-02-01,Desobedi\xc3\xaancia,4
2011-02-01,Desobedi\xc3\xaancia a decis\xc3\xa3o judicial sobre perda ou suspens\xc3\xa3o de direitos,3
2011-02-01,Despejo para Uso Pr\xc3\xb3prio,1
2011-02-01,Despejo por Den\xc3\xbancia Vazia,9
2011-02-01,Despesas Condominiais,32
2011-02-01,Di\xc3\xa1rias e Outras Indeniza\xc3\xa7\xc3\xb5es,1
