weekDay,assunto_cnj,count
Thu,Revogação/Concessão de Licença Ambiental,23
Thu,Rixa,1
Thu,Rixa (art. 137),1
Thu,Roubo,3682
Thu,Roubo (art. 157),1426
Thu,Roubo Majorado,16651
Thu,Rufianismo,2
Thu,Rural - Agrícola/Pecuário,12
Thu,Rural (Art. 48/51),1
Thu,Salário-Educação,1
Thu,Salário-Família,803
Thu,Sanções Administrativas,5
Thu,Saneamento,14
Thu,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,11
Thu,Saúde,2219
Thu,Seção Cível,173
Thu,Seguida de Morte,46
Thu,Seguro,33009
Thu,Seguros Marítimos,2
Thu,Semiliberdade,2
Thu,Seqüestro e cárcere privado,123
Thu,Seqüestro e cárcere privado (art. 148),3
Thu,Serviço Militar,10
Thu,Serviço Militar dos Profissionais da Saúde,2
Thu,Serviços,939
Thu,Serviços Hospitalares,537
Thu,Serviços Profissionais,475
Thu,Servidão,292
Thu,Servidão Administrativa,62
Thu,Servidao de Eletroduto,362
Thu,Servidor Público Civil,9164
Thu,Servidores Ativos,64
Thu,Servidores Inativos,227
Thu,Sigilo Telefônico,1
Thu,Sistema Financeiro da Habitação,1997
Thu,Sistema Financeiro da Habitação :: Competência da Direção do Foro Cível,1
Thu,Sistema Nacional de Trânsito,2837
Thu,Sistema Remuneratório e Benefícios,22922
Thu,Sociedade,1154
Thu,Sonegação de papel ou objeto de valor probatório,63
Thu,Sonegação ou destruição de correspondência,1
Thu,Sub-rogação de Vinculo,1
Thu,Subsídios,24
Thu,Substituição do Produto,423
Thu,Subtração de Incapazes,1
Thu,Subtração de Incapazes (Art. 249),3
Thu,Subtração ou inutilização de livro ou documento,4
Thu,Sucessão Provisória,15
Thu,Sucessões,1763
Thu,Superfície,2
Thu,Supressão de documento,47
Thu,Suspensão,27
Thu,Suspensão da Exigibilidade,76
Thu,Sustação de Protesto,1701
Thu,Sustação/Alteração de Leilão,13
Thu,Tabelionato de Protestos de Títulos,14
Thu,"Tabelionatos, Registros, Cartórios",1
Thu,Tarifas,4486
Thu,Taxa de Coleta de Lixo,228
Thu,Taxa de Iluminação Pública,9
Thu,Taxa de Licenciamento de Estabelecimento,288
Thu,Taxa de Limpeza Pública,28
Thu,Taxa de Ocupação / Laudêmio / Foro,16
Thu,Taxa de Prevenção e Combate a Incêndio,15
Thu,Taxa Judiciária,4
Thu,Taxas,373
Thu,Telefonia,38439
Thu,Tempo de Serviço,189
Thu,Termo Aditivo,1
Thu,Teto Salarial,45
Thu,Títulos da Dívida Pública,2
Thu,Títulos de Crédito,225
Thu,Trabalho do adolescente,2
Thu,Tráfico de Drogas e Condutas Afins,29612
Thu,Tráfico de influência,8
Thu,Tráfico Internacional de Pessoas,1
Thu,Transação,481
Thu,Transferência,33
Thu,Transferência de cotas,54
Thu,Transferência ex-officio para reserva,6
Thu,Transferência para reserva,15
Thu,Transmissão,2
Thu,Transporte Aéreo,855
Thu,Transporte Aquaviário,10
Thu,Transporte de Coisas,641
Thu,Transporte de Pessoas,822
Thu,Transporte Terrestre,136
Thu,Transporte Terrestre :: Competência de Cível - JIJ,2
Thu,Tratamento da Própria Saúde,56
Thu,Tratamento médico-hospitalar,16
Thu,Tratamento Médico-Hospitalar,918
Thu,Tratamento Medico-Hospitalar e/ou Fornecimento,5230
Thu,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,13911
Thu,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos :: Competência de Família Substituta - JIJ,4
Thu,Troca ou Permuta,162
Thu,Turismo,168
Thu,Tutela e Curatela,571
Thu,Ultraje Público ao Pudor (Ato/Escrito Obsceno),9
Thu,União Estável ou Concubinato,526
Thu,União Homoafetiva,18
Thu,Unidade de Conservação da Natureza,3
Thu,Unidade de terapia intensiva (UTI) / unidade de cuidados intensivos (UCI),3
Thu,Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI),156
Thu,Uso,7
Thu,Uso de documento falso,507
Thu,Uso ou Tráfico de Drogas,27
Thu,Uso ou Tráfico de Drogas :: Competência de Cautelares - JIJ,5
Thu,Uso ou Tráfico de Drogas :: Competência de Irregul. em Entidade de Atend. Sócioeducativo-JIJ,7
Thu,Usucapiao (Bens Moveis),180
Thu,Usucapião da L 6.969/1981,117
Thu,Usucapião Especial (Constitucional),195
Thu,Usucapião Especial Coletiva,12
Thu,Usucapião Extraordinária,2060
Thu,Usucapião Ordinária,660
Thu,Usufruto,70
Thu,Usufruto e Administração dos Bens de Filhos Menores,7
Thu,Usurpação de função pública,3
Thu,Vaga de garagem,18
Thu,Variação Cambial,3
Thu,Veículos,30
Thu,Venda de Produtos ou Substância nas Condições dos Artigos 274 e 275,1
Thu,Viagem ao Exterior,7
Thu,Violação aos Princípios Administrativos,33
Thu,Violação de direito autoral,509
Thu,Violação de domicílio,80
Thu,Violação de domicílio (art. 150),6
Thu,Violação do sigilo funcional,7
Thu,Violência ou fraude em arrematação judicial,3
Thu,Voluntária,50
Thu,Warrant,6
Thu,Zoneamento Ecológico e Econômico,1
Thu,NA,16044
Fri,Abandono de incapaz,7
Fri,Abandono Intelectual,32
Fri,Abandono Intelectual :: Competência de Execução Cível - JIJ,1
Fri,Abandono Material,59
Fri,Abandono Material :: Competência de Procedimento Administrativo - JIJ,2
Fri,Abatimento proporcional do preço,188
Fri,Abono de Permanência,188
Fri,Abono Pecuniário (Art. 78 Lei 8.112/1990),3
Fri,Aborto provocado por terceiro,4
Fri,Abuso Sexual,12
Fri,Acidente Aéreo,3
Fri,Acidente de Trabalho,55
Fri,Acidente De Trabalho,171
Fri,Acidente de Trânsito,2096
Fri,Acompanhamento de Cônjuge ou Companheiro,1
Fri,Acumulação de Cargos,16
Fri,Acumulação de Proventos,1
Fri,Adicional de Horas Extras,139
Fri,Adicional de Insalubridade,314
Fri,Adicional de Periculosidade,30
Fri,Adicional de Produtividade,4
Fri,Adicional de Serviço Noturno,763
Fri,Adicional por Tempo de Serviço,4
Fri,Adimplemento e Extinção,14
Fri,Adjudicação,1
Fri,Adjudicação Compulsória,97
Fri,Administração,8
Fri,Administração de Herança,7
Fri,Administração judicial,7
Fri,Admissão / Permanência / Despedida,70
Fri,Adoção de Adolescente,1
Fri,Adoção de Adolescente :: Competência de Cautelares - JIJ,1
Fri,Adoção de Criança,17
Fri,Adoção de Maior,6
Fri,Adoção Internacional :: Competência de Cautelares - JIJ,1
Fri,Adoção Nacional,3
Fri,Adulteração de Sinal Identificador de Veículo Automotor,52
Fri,Advertência,3
Fri,Afastamento do Cargo,1
Fri,Agêncie e Distribuição,2
Fri,Agentes Políticos,3
Fri,Agregação,2
Fri,Agrotóxicos,3
Fri,Água e/ou Esgoto,9
Fri,Águas Públicas,32
Fri,Alienação Fiduciária,13510
Fri,Alienação Judicial,5
Fri,Alienação ou Oneração Fraudulenta de Coisa Própria,1
Fri,Alienação Parental,7
Fri,Alimentos,1096
Fri,Alimentos :: Competência de Execução Cível - JIJ,1
Fri,Alíquota Progressiva,1
Fri,Alteração de Coisa Comum,6
Fri,Amamentação,3
Fri,Ameaça,543
Fri,Ameaça (art. 147),12
Fri,Anistia,1
Fri,Anulação,70
Fri,Anulação de Débito Fiscal,61
Fri,Anulação e Correção de Provas / Questões,261
Fri,Aposentadoria,272
Fri,Aposentadoria por Idade (Art. 48/51),1
Fri,Aposentadoria por Invalidez,84
Fri,Aposentadoria por Invalidez Acidentária,25
Fri,Aposentadoria por Tempo de Contribuição (Art. 55/6),1
Fri,Aposentadoria/Retorno aoTrabalho,1
Fri,Apreensão,1
Fri,Apropriação de Tesouro,1
Fri,Apropriação indébita,119
Fri,"Apropriação indébita (art. 168, caput)",1
Fri,Apropriação indébita Previdenciária,2
Fri,Apuração de haveres,11
Fri,Aquisição,140
Fri,Arquivamento Administrativo - Crédito de Pequeno Valor,3
Fri,Arras ou Sinal,1
Fri,Arrendamento Mercantil,499
Fri,Arrendamento Rural,212
Fri,Assédio Sexual,5
Fri,Assembléia,13
Fri,Assinatura Básica Mensal,163
Fri,Assistência à Saúde,26
Fri,Associação,57
Fri,Associação para a Produção e Tráfico e Condutas Afins,85
Fri,Assunção de Dívida,2
Fri,Assunção de Obrigação no Último Ano do Mandado ou Legislatura,1
Fri,Atentado Violento ao Pudor,313
Fri,Atentado Violento ao Pudor (Art. 214),2
Fri,Atividade Política,5
Fri,Ato / Negócio Jurídico,26
Fri,Ato Infracional,543
Fri,"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",8
Fri,Atos Administrativos,470
Fri,Atos Unilaterais,60
Fri,Atraso de vôo,41
Fri,Autofalência,6
Fri,Auxílio-Acidente (Art. 86),551
Fri,Auxílio-Alimentação,3645
Fri,Auxílio-Doença Acidentário,1594
Fri,Auxílio-Doença Previdenciário,11
Fri,Auxílio-Reclusão,1
Fri,Auxílio-transporte,14
Fri,Averbação / Contagem de Tempo Especial,21
Fri,Averbação / Contagem Recíproca,2
Fri,Bancários,1480
Fri,Base de Cálculo,1
Fri,Bem de Família,37
Fri,"Benefício Assistencial (Art. 203,V CF/88)",1
Fri,Benefícios em Espécie,152
Fri,Benfeitorias,6
Fri,Bens Públicos,8
Fri,Busca e Apreensão de Menores,43
Fri,Cadastro de Análise de Crédito,5605
Fri,Calúnia,10
Fri,Câmbio,2
Fri,Cancelamento de Hipoteca,2
Fri,Cancelamento de Protesto,43
Fri,Cancelamento de vôo,66
Fri,Capacidade,331
Fri,Capitalização e Previdência Privada,1
Fri,Cartão de Crédito,1667
Fri,Casamento,92
Fri,Cédula de Crédito à Exportação,1
Fri,Cédula de Crédito Bancário,150
Fri,Cédula de Crédito Comercial,19
Fri,Cédula de Crédito Industrial,9
Fri,Cédula de Crédito Rural,105
Fri,Cédula de Produto Rural,38
Fri,Cédula Hipotecária,13
Fri,Cessão de Crédito,12
Fri,Cessão de créditos não-tributários,1
Fri,Cheque,1034
Fri,Classificação de créditos,7
Fri,Classificação e/ou Preterição,158
Fri,CND/Certidão Negativa de Débito,4
Fri,CNH - Carteira Nacional de Habilitação,508
Fri,Coação no curso do processo,19
Fri,Cobrança indevida de ligações,86
Fri,Cofins,82
Fri,Coisas,1733
Fri,Comercialização de dados cadastrais de consumidores,158
Fri,Comissão,14
Fri,Comodato,40
Fri,Compensação,5
Fri,Complementação de Benefício/Ferroviário,3
Fri,Compra e Venda,1321
Fri,Compromisso,111
Fri,Compulsória,4
Fri,Concessão,263
Fri,Concessão / Permissão / Autorização,21
Fri,Concurso Público / Edital,555
Fri,Concussão,7
Fri,Condições Especiais para Prestação de Prova,9
Fri,Condomínio,446
Fri,Condomínio em Edifício,143
Fri,Confusão,2
Fri,Conselhos Regionais e Afins (Anuidade),10
Fri,Consórcio,321
Fri,Constrangimento ilegal,4
Fri,Contra a dignidade sexual,2
Fri,Contra a Fé Pública,2
Fri,Contra a Honra,2
Fri,Contra a liberdade pessoal,2
Fri,Contra a vida,3
Fri,Contra o Patrimônio,2
Fri,Contrato Temporário de Mão de Obra L 8.745/1993,7
Fri,Contratos Administrativos,324
Fri,Contratos Bancários,7677
Fri,Contratos de Consumo,788
Fri,Contratos de Participacao Financeira,3143
Fri,Contravenções Penais,199
Fri,Contribuição Sindical,40
Fri,Contribuição Sindical Rural,2
Fri,Contribuição sobre a folha de salários,1
Fri,Contribuições,43
Fri,Contribuições Corporativas,7
Fri,Contribuições de Melhoria,95
Fri,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",8
Fri,Contribuições Previdenciárias,736
Fri,Contribuições Sociais,23
Fri,Controle de Constitucionalidade,8
Fri,Convênio,8
Fri,Convolação de recuperação judicial em falência,1
Fri,Correção Monetária,2
Fri,Corretagem,321
Fri,Corrupção ativa,26
Fri,Corrupção de Menores,2
Fri,Corrupção passiva,24
Fri,Creditamento,1
Fri,Crédito Prêmio,2
Fri,Crédito Presumido,1
Fri,Crédito Rural,13
Fri,Crédito Tributário,29
Fri,Crime contra o Pátrio-Poder e Tutela,9
Fri,Crimes Contra a Administração da Justiça,2
Fri,Crimes contra a Dignidade Sexual,2
Fri,Crimes contra a Economia Popular,1
Fri,Crimes contra a Fauna,8
Fri,Crimes contra a Flora,12
Fri,Crimes contra a liberdade pessoal,3
Fri,Crimes Contra a Ordem Economica,2
Fri,Crimes contra as Relações de Consumo,50
Fri,Crimes contra as Telecomunicações,1
Fri,Crimes contra Patente de Invenção,1
Fri,Crimes da Lei de licitações,39
Fri,Crimes de Abuso de Autoridade,2
Fri,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",16
Fri,Crimes de Responsabilidade,21
Fri,Crimes de Tortura,32
Fri,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,4
Fri,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,113
Fri,Crimes de Trânsito,498
Fri,Crimes do Sistema Nacional de Armas,653
Fri,Crimes do Sistema Nacional de Armas - L 9437,2
Fri,Crimes Falimentares,3
Fri,Crimes Militares,1
Fri,Crimes Previstos no Estatuto da criança e do adolescente,34
Fri,Crimes Previstos no Estatuto do Idoso,7
Fri,Curso de Formação,18
Fri,Da Poluição,13
Fri,Dação em Pagamento,1
Fri,Dano,13
Fri,Dano (art. 163),1
Fri,Dano Ambiental,11
Fri,Dano ao Erário,17
Fri,Dano Qualificado,39
Fri,Data Base,1
Fri,De Tráfico Ilícito e Uso Indevido de Drogas,76
Fri,De Trânsito,4
Fri,Debêntures,2
Fri,Decorrente de Violência Doméstica,822
Fri,"Defeito, nulidade ou anulação",7
Fri,Demissão ou Exoneração,36
Fri,Denunciação caluniosa,27
Fri,Depósito,22
Fri,Depósito Judicial,1
Fri,Desacato,27
Fri,Desacato (art. 331),1
Fri,Desapropriação,71
Fri,Desapropriação de Imóvel Urbano,3
Fri,Desapropriação Indireta,26
Fri,Desapropriação por Interesse Social Comum / L 4.132/1962,1
Fri,Desapropriação por Utilidade Pública / DL 3.365/1941,22
Fri,Desconto em folha de pagamento,26
Fri,Descontos Indevidos,257
Fri,Desenho Industrial,4
Fri,Desmembramento,1
Fri,Desobediência,11
Fri,Desobediência a decisão judicial sobre perda ou suspensão de direitos,14
Fri,Despejo para Uso de Ascendentes e Descendentes,2
Fri,Despejo para Uso Próprio,32
Fri,Despejo por Denúncia Vazia,40
Fri,Despesas Condominiais,281
Fri,Diárias e Outras Indenizações,6
Fri,Difamação,14
Fri,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,331
Fri,Direito Autoral,87
Fri,DIREITO CIVIL,435
Fri,DIREITO DA CRIANÇA E DO ADOLESCENTE,711
Fri,DIREITO DA SAÚDE,7
Fri,Direito de Greve,25
Fri,Direito de Imagem,89
Fri,Direito de Preferência,3
Fri,Direito de Vizinhança,187
Fri,DIREITO DO CONSUMIDOR,1004
Fri,DIREITO DO TRABALHO,1
Fri,DIREITO PENAL,231
Fri,Direitos / Deveres do Condômino,15
Fri,Direitos da Personalidade,12
Fri,Direitos e Títulos de Crédito,2
Fri,Dirigente Sindical,24
Fri,Disponibilidade / Aproveitamento,2
Fri,Dissolução,850
Fri,Dívida Ativa não-tributária,221
Fri,Dívida Pública Mobiliária,1
Fri,Divisão e Demarcação,77
Fri,Do Sistema Nacional de Armas,13
Fri,Doação,30
Fri,Doença em Pessoa da Família,3
Fri,Domínio Público,5
Fri,Duplicata,475
Fri,Duplicata Simulada,7
Fri,Edital,24
Fri,Eleição,5
Fri,Empregado Público / Temporário,280
Fri,Empreitada,50
Fri,Empréstimo consignado,531
Fri,Empréstimos Compulsórios,6
Fri,Energia Elétrica,19
Fri,Enquadramento,3
Fri,Enriquecimento ilícito,1
Fri,Enriquecimento sem Causa,4
Fri,Ensino Fundamental e Médio,1501
Fri,Ensino Fundamental e Médio :: Competência de Execução Cível - JIJ,2
Fri,Ensino Superior,603
Fri,Entrada e Permanência de Menores,5
Fri,Entrada e Permanência de Menores :: Competência de Procedimento Administrativo - JIJ,1
Fri,Equivalência salarial,3
Fri,Erro Médico,268
Fri,Esbulho / Turbação / Ameaça,427
Fri,Escolaridade,7
Fri,Espécies de Contratos,1091
Fri,Espécies de Títulos de Crédito,547
Fri,Estabelecimentos de Ensino,246
Fri,Estabilidade,2
Fri,Estaduais,47
Fri,Estelionato,291
Fri,Estupro,550
Fri,Estupro (Art. 213),32
Fri,Estupro de vulnerável,848
Fri,Evicção ou Vicio Redibitório,4
Fri,Exame de Saúde e/ou Aptidão Física,49
Fri,Exame Psicotécnico / Psiquiátrico,65
Fri,Exclusão - ICMS,9
Fri,Exclusão de associado,3
Fri,Execução Contratual,10
Fri,Exercício em Outro Município,1
Fri,Exibicao de Documentos,151
Fri,Exigência de Prática Forense,2
Fri,Exoneração,257
Fri,Expedição de Certidão Positiva de Débito com Efeito de Negativa,3
Fri,Expedição de CND,2
Fri,Explosão,2
Fri,Expurgos Inflacionários / Planos Econômicos,4248
Fri,Extinção do Crédito Tributário,1
Fri,Extorsão,79
Fri,Extorsão (art. 158),1
Fri,Extorsão mediante seqüestro,24
Fri,Extorsão mediante Seqüestro Seguida de Morte,3
Fri,Extravio de bagagem,51
Fri,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins,1
Fri,Falsa identidade,2
Fri,Falsidade ideológica,15
Fri,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,12
Fri,Falsificação / Corrupção / Adulteração / Alteração de Substância ou Produtos Alimentícios,11
Fri,Falsificação de documento particular,5
Fri,Falsificação de documento público,16
Fri,Falsificação do selo ou sinal público,5
Fri,Falso testemunho ou falsa perícia,6
Fri,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,198
Fri,Família,231
Fri,Fato Atípico,10
Fri,Fato Atípico :: Competência de Juizado Especial Crime,6
Fri,Fato Atípico :: Competência de Juizado Especial Crime - Trânsito,44
Fri,Fato Gerador/Incidência,3
Fri,Fatos Jurídicos,7
Fri,Fauna,3
Fri,Favorecimento da Prostituição,2
Fri,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,8
Fri,Favorecimento real,3
Fri,Federais,1
Fri,Férias,138
Fri,FGTS/Fundo de Garantia Por Tempo de Serviço,2
Fri,Fiança,6
Fri,Financiamento de Produto,104
Fri,Fiscalização,41
Fri,Fixação,99
Fri,Flora,2
Fri,Fornecimento de Água,844
Fri,Fornecimento de Energia Elétrica,2412
Fri,Fornecimento de insumos,2
Fri,Fornecimento de medicamentos,49
Fri,Fornecimento de Medicamentos,901
Fri,Fraldas,3
Fri,Franquia,25
Fri,Fraude no Pagamento por Meio de Cheque,7
Fri,Funcionamento de Estabelecimentos Empresariais,5
Fri,Fundação de Direito Privado,5
Fri,Furto,925
Fri,Furto (art. 155),33
Fri,Furto de Veículo Automotor a ser Transportado para outro Estado ou Exterior,3
Fri,Furto Privilegiado,45
Fri,Furto Qualificado,1839
Fri,"Furto Qualificado (Art. 155, § 4o.)",19
Fri,Garantias Constitucionais,74
Fri,Gestante / Adotante / Paternidade,23
Fri,Gestão de Negócios,24
Fri,Gratificação de Desempenho de Atividade Técnico-administrativa - GDATA,1
Fri,Gratificação de Incentivo,126
Fri,Gratificação Incorporada / Quintos e Décimos / VPNI,6
Fri,Gratificação Natalina/13º salário,77
Fri,Gratificação Natalina/13º Salário,5
Fri,Gratificações da Lei 8.112/1990,1
Fri,Gratificações de Atividade,99
Fri,Gratificações e Adicionais,304
Fri,Gratificações Estaduais Específicas,1
Fri,Gratificações Municipais Específicas,63
Fri,Grave,54
Fri,Gravíssima,25
Fri,Guarda,379
Fri,Habilitação / Registro Cadastral / Julgamento / Homologação,20
Fri,Habitação,3
Fri,Hipoteca,36
Fri,Homicídio Privilegiado,24
Fri,Homicídio Qualificado,2601
Fri,Homicídio Simples,479
Fri,Honorarios Profissionais,534
Fri,Hora Extra,1
Fri,ICMS / Incidência Sobre o Ativo Fixo,33
Fri,ICMS/ Imposto sobre Circulação de Mercadorias,2802
Fri,ICMS/Importação,27
Fri,IE/ Imposto sobre Exportação,1
Fri,II/ Imposto sobre Importação,1
Fri,Imissão,113
Fri,Impostos,1412
Fri,Improbidade Administrativa,275
Fri,Inadimplemento,1360
Fri,Incapacidade Laborativa Parcial,8
Fri,Incapacidade Laborativa Permanente,4
Fri,Incêndio,23
Fri,Incentivos fiscais,3
Fri,Inclusão de Dependente,5
Fri,Inclusão Indevida em Cadastro de Inadimplentes,4335
Fri,Inconstitucionalidade Material,30
Fri,Indenização / Terço Constitucional,126
Fri,Indenização por Dano Ambiental,6
Fri,Indenização por Dano Material,3987
Fri,Indenizaçao por Dano Moral,6
Fri,Indenização por Dano Moral,16969
Fri,Indenizações Regulares,18
Fri,Índice da Alíquota,3
Fri,Índice da URV Lei 8.880/1994,11
Fri,Indisponibilidade de Bens,2
Fri,Ineficácia de atos em relação à massa,1
Fri,Infração Administrativa,94
Fri,Ingresso e Concurso,35
Fri,Ingresso e Exclusão dos Sócios na Sociedade,11
Fri,Injúria,21
Fri,Inquérito / Processo / Recurso Administrativo,9
Fri,Inscrição / Documentação,44
Fri,Inserção de dados falsos em sistema de informações,4
Fri,Inspeção Fitossanitária,2
Fri,Inspeção Sanitária de Origem Animal,6
Fri,Instituição de Bem de Família,1
Fri,Integralidade,685
Fri,Interdição,15
Fri,Interesse Particular,8
Fri,Internação com atividades externas,2
Fri,Internação compulsória,2
Fri,Internação sem atividades externas,2
Fri,Internação/Transferência Hospitalar,2
Fri,Interpretação / Revisão de Contrato,580
Fri,Interrupção,1
Fri,Intervenção do Estado na Propriedade,17
Fri,Intervenção em Estado / Município,4
Fri,Invalidez Permanente,26
Fri,Inventário e Partilha,784
Fri,Investigação de Maternidade,1
Fri,Investigação de Paternidade,183
Fri,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",2
Fri,IPI/ Imposto sobre Produtos Industrializados,2
Fri,IPTU/ Imposto Predial e Territorial Urbano,5029
Fri,IPVA - Imposto Sobre Propriedade de Veículos Automotores,282
Fri,IRPF/Imposto de Renda de Pessoa Física,285
Fri,IRPJ/Imposto de Renda de Pessoa Jurídica,2
Fri,Irredutibilidade de Vencimentos,39
Fri,Isonomia,8
Fri,Isonomia/Equivalência Salarial,44
Fri,ISS/ Imposto sobre Serviços,1033
Fri,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,94
Fri,ITCD - Imposto de Transmissão Causa Mortis,83
Fri,Jornada de Trabalho,181
Fri,Juros de Mora - Legais / Contratuais,1
Fri,Juros/Correção Monetária,1
Fri,Latrocínio,707
Fri,Lesões Corporais,11
Fri,Letra de Câmbio,1
Fri,Leve,76
Fri,Liberação de Veículo Apreendido,90
Fri,Licença Capacitação (Aperfeiçoamento Profissional),5
Fri,Licença por Acidente em Serviço,3
Fri,Licença Prêmio,91
Fri,Licença-Prêmio,89
Fri,Licenças,91
Fri,Licenças / Afastamentos,43
Fri,Licenciamento / Exclusão,1
Fri,Licenciamento de Veículo,55
Fri,Licitações,235
Fri,Limite de Idade,13
Fri,Liquidação,3
Fri,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,9
Fri,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,304
Fri,Liquidação / Cumprimento / Execução :: Competência de Precatória Registros Públicos,2
Fri,Locação / Permissão / Concessão / Autorização / Cessão de Uso,2
Fri,Locação de Imóvel,1284
Fri,Locação de Móvel,46
Fri,Lotação,9
Fri,Magistério público da educação básica - hora-atividade (Lei 11.738/08),385
Fri,Magistratura,1
Fri,Mandato,555
Fri,Marca,58
Fri,Maus Tratos,30
Fri,Maus Tratos :: Competência de Habilitações - JIJ,1
Fri,Maus Tratos :: Competência de Medidas de Proteção - JIJ,1
Fri,Mediação para Servir a Lascívia de Outrem,1
Fri,Medidas Sócioeducativas,23
Fri,Meio Ambiente,204
Fri,Militar,228
Fri,Ministério Público,2
Fri,Modalidade / Limite / Dispensa / Inexigibilidade,1
Fri,Moeda Falsa / Assimilados,13
Fri,Movimentos Repetitivos/Tenossinovite/LER/DORT,1
Fri,Multa,7
Fri,Multas e demais Sanções,1241
Fri,Municipais,183
Fri,Município,3
Fri,Mútuo,409
Fri,Nomeação,135
Fri,Nota de Crédito Comercial,10
Fri,Nota de Crédito Industrial,1
Fri,Nota de Crédito Rural,5
Fri,Nota Promissória,506
Fri,Novação,8
Fri,Nulidade / Anulação,6
Fri,Nulidade e Anulação de Partilha e Adjudicação de Herança,4
Fri,Nulidade e Anulação de Testamento,13
Fri,Obrigações,1806
Fri,Oferta,9
Fri,Ordenação da Cidade / Plano Diretor,30
Fri,Organização Político-administrativa / Administração Pública,8
Fri,Overbooking,3
Fri,Padronizado,1
Fri,Pagamento,322
Fri,Pagamento Atrasado / Correção Monetária,12
Fri,Pagamento em Consignação,13
Fri,Pagamento Indevido,82
Fri,Parcelamento,4
Fri,Parcelamento de Vencimentos,431
Fri,Parcelamento do solo urbano,1
Fri,Parceria Agrícola e/ou pecuária,65
Fri,Parlamentares,7
Fri,Partido Político,3
Fri,PASEP,1
Fri,Patente,4
Fri,Patrimônio Histórico / Tombamento,7
Fri,Peculato,52
Fri,Penalidades,3
Fri,Penhor,13
Fri,Pensão,696
Fri,Pensão por Morte (Art. 74/9),224
Fri,Perda da Propriedade,6
Fri,Perdas e Danos,15
Fri,Perigo de contágio de moléstia grave,1
Fri,Perigo para a vida ou saúde de outrem,2
Fri,Pessoas Jurídicas,34
Fri,Pessoas naturais,200
Fri,Petição de Herança,2
Fri,PIS,19
Fri,Piso Salarial,1230
Fri,Plano de Classificação de Cargos,10
Fri,Planos de saúde,5
Fri,Planos de Saúde,3771
Fri,Pobreza,1
Fri,Pobreza :: Competência de Procedimento Administrativo - JIJ,2
Fri,Posse,1010
Fri,Posse de Drogas para Consumo Pessoal,161
Fri,Posse e Exercício,39
Fri,Posse Sexual Mediante Fraude,5
Fri,Praticados por Particular Contra a Administração em Geral,1
Fri,Prazo de Validade,8
Fri,Prefeito,6
Fri,Preferências e Privilégios Creditórios,3
Fri,Prescrição,1
Fri,Prestação de Contas,7
Fri,Prestação de Serviços,1159
Fri,Prevaricação,2
Fri,Previdência privada,3009
Fri,Processo Administrativo Disciplinar / Sindicância,8
Fri,Processo Administrativo Disciplinar ou Sindicância,59
Fri,Processo Disciplinar / Sindicância,2
Fri,Processo e Procedimento,1
Fri,Programa de Computador,16
Fri,Promessa de Compra e Venda,2397
Fri,Promessa de Recompensa,5
Fri,Promoção,728
Fri,Promoção / Ascensão,1229
Fri,"Promoção, constituição, financiamento ou integração de Organização Criminosa",4
Fri,Propriedade,219
Fri,Propriedade Fiduciária,11
Fri,Propriedade Intelectual / Industrial,185
Fri,Prorrogação,2
Fri,Protesto Indevido de Título,172
Fri,Prova de Títulos,30
Fri,Quadrilha ou Bando,16
Fri,Readaptação,3
Fri,Reajuste de Prestações,2
Fri,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",69
Fri,"Reajustes de Remuneração, Proventos ou Pensão",5282
Fri,Receptação,377
Fri,Receptação Qualificada,30
Fri,Recondução,2
Fri,Reconhecimento / Dissolução,634
Fri,Recuperação judicial e Falência,371
Fri,Recursos Administrativos,1
Fri,Recursos Hídricos,3
Fri,"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública",11
Fri,Redistribuição,1
Fri,Redução da Capacidade Auditiva,36
Fri,Reforma,4
Fri,Regime de Bens Entre os Cônjuges,12
Fri,Regime Estatutário,26
Fri,Regime Previdenciário,29
Fri,Registro Civil das Pessoas Naturais,27
Fri,Registro das Pessoas Juridicas d de Titulos E,4
Fri,Registro de Imóveis,54
